,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0
0.1,0.0039167171994181965,0.006693038546440805,0.009391206216117411,0.012438878017853164,0.01563297087161078,0.018115336937810797,0.020138732379871137,0.023979146818434223,0.025554795012572972,0.028028521337791216
0.2,0.0034727159923726857,0.005079128686511594,0.007416979694194481,0.009709888590672807,0.011442408226064862,0.013852481252698797,0.016062712978515883,0.01788453574125724,0.019871619655936073,0.021707929245597897
0.30000000000000004,0.0030826406182483863,0.004512144024092294,0.006601593788936693,0.008596584391544664,0.01056609564064419,0.012405092167293335,0.014034193000566166,0.015670661597741022,0.017842178784350706,0.01876806983766254
0.4,0.00273638829147589,0.004217500021342877,0.00609283267719455,0.007903143716597873,0.00976357433311719,0.011701427833221138,0.013338894915471848,0.015208046037852507,0.01689577140045767,0.01818514454686818
0.5,0.0026417477400490713,0.004185628070834177,0.006130004037989099,0.007964302740920758,0.009785337713590513,0.011290163302962536,0.013223607789799453,0.014850281113145148,0.016226009269443245,0.017958737359232514
0.6000000000000001,0.002704514224196399,0.004315589579676414,0.006212620747098392,0.00806374855776257,0.009922075035167581,0.011602068907710365,0.0133915043958276,0.015138654186220573,0.016357463976788212,0.018268071838058265
0.7000000000000001,0.002912153540154014,0.004569454264921078,0.006812275365748145,0.008636097263609737,0.010956120409338346,0.012875489848880727,0.014550539701730703,0.016651368490636517,0.017920658572368985,0.01976063708173893
0.8,0.0034326078988168806,0.0054145703021006904,0.007814589240606209,0.010399846995362285,0.01221942844630218,0.01486621036935173,0.016737739764255258,0.01898510774486189,0.021124382443639077,0.023156179190857686
0.9,0.004484548144311825,0.007860789945481105,0.011396941739435522,0.015486705020476766,0.017358795007887957,0.022085698544696455,0.023657731247294974,0.028119251669632427,0.030182367182658928,0.033616669817685935
1.0,,,,,,,,,,
