,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0
0.1,0.010506105951650776,0.03819141890127175,0.10824362620409632,0.21135251033618,0.3858324378309383,0.5136695368001182,0.5493267113707827,0.6165128497532184,0.6125885299254007,0.7777375074014762
0.2,0.005968686938152495,0.048089590474233966,0.07903188504845199,0.17012561357935002,0.2802655096417637,0.36393957198881605,0.4401365600798578,0.45415508098068097,0.45284616189465404,0.4529123325347544
0.30000000000000004,0.005207959119918886,0.033580336472953255,0.06719187654305235,0.13842099975154226,0.2100123156468093,0.3088211759630399,0.37420620563788637,0.468178902703463,0.4935369315955432,0.4693593903510428
0.4,0.005071969851430571,0.03827425669378792,0.07105301811277706,0.14289487102952494,0.26723785332024264,0.35704213397803386,0.3674774554297879,0.43352323338706233,0.45898014891282585,0.4492378655028051
0.5,0.005275976316414078,0.03364806796736692,0.05343978229484432,0.1068203093726217,0.26482822803930794,0.2900812908297821,0.319777350755356,0.36907645987311366,0.40054916943997565,0.4369049495162125
0.6000000000000001,0.0053467472474780856,0.024681912719469748,0.0713924777874167,0.14265703056730297,0.24676270935202294,0.2917806682999556,0.3325806082157437,0.42823286992326737,0.39584815315897814,0.43206045384961395
0.7000000000000001,0.00568689901586194,0.04404351591848933,0.09003492838646919,0.16315874810245665,0.32511281701495964,0.34366741468265843,0.47500842439973767,0.3929273471872903,0.495142375809999,0.47148221241331
0.8,0.00623406000363827,0.042682051650814526,0.0877747737488601,0.17134933588993814,0.3015623303131383,0.4579053242143193,0.46165001868226896,0.5172621059098017,0.5416954277479001,0.5635483534934694
0.9,0.011139938326453632,0.07537084231199896,0.12961854255814365,0.21427046438664032,0.4072923435437602,0.5727809125672201,0.7241482079057702,0.6693290948046685,0.8221962063655538,0.7585028498264204
1.0,,,,,,,,,,
