,RMSE,NRMSE,MAPE
10,0.33816745445051466,0.024084895113013295,0.006756900088635054
20,0.20064668328087573,0.015040141276586557,0.004332388133775794
30,0.3743492674961202,0.025115657958046086,0.006100949611114327
40,1.2169758404062199,0.08152897279981622,0.020693244436180324
50,0.3366247398383576,0.02297753107956775,0.007754846027756053
