,5,10,15,20,25,30,35,40
0,0.04427644706996894,0.25493393447204726,2.2468108678347134,0.3120686215646635,0.07765447155643232,0.13663992848214537,0.401990586784697,0.02689936272357487
1,8.391452958476432,0.36074442517277916,0.18751628837959283,2.049818187113616,0.28379662617166657,1.5304675612957495,0.11170893268032188,0.6000544121554691
2,1.3429164624549597,0.24776498652563247,0.3754514263506769,0.04465163090712787,0.3330022381567994,3.492880166877945,0.04710375642906836,0.21859085009516854
3,0.33573726313923385,0.11770881435918419,0.06777156067486897,0.11742583420619157,0.07103734746482955,0.20766548893198714,0.32222139463046784,9.547368916422512
4,0.07018098638491517,0.10467913806386557,0.16346030265391961,0.22443877887548863,0.4974252283192317,2.595373414919922,0.053072785150527935,0.23695456804305076
5,,0.26527400084958724,0.20949888397407823,1.1474293804152806,0.29525628172255886,0.0692064684180056,0.053638895925643894,0.55732100816088
6,0.46126961846314324,0.1055518449561497,0.3468125301226295,2.1465899067518492,0.20481823695766077,0.18909965335629653,0.6738393418634302,0.11561891085181067
7,0.27747273064677463,0.40844308511925803,0.19448992455351807,0.13601829076102678,0.16619495421674593,0.5965620687965992,0.5537341394052251,0.8184495432440748
8,,0.1593603974513309,0.030737016950023135,0.10355994061535177,0.08307758922368946,0.6684639308108313,0.20314803769071338,10.809699146579103
9,0.12488664445115952,0.21703367530861117,1.282905706482174,0.2819863914545346,0.23636392749370544,0.3513609161106684,0.3047865272050585,1.0022814977323884
