,RMSE,NRMSE,MAPE
0,8.601680872103064,0.5842781244877155,0.19202022824139253
1,8.798173154747499,0.6092828813827735,0.18673999761111998
2,9.633287003577884,0.6497437991412178,0.18286060074218682
3,7.668421173558045,0.5458977030074457,0.1879785936224394
4,5.370704914874651,0.44034731380660563,0.10469531578475348
5,8.985085450161186,0.6249363096872587,0.16568908999864956
6,9.563707150723555,0.6404228803721089,0.17102448276955542
7,8.166285920010948,0.5803829084936398,0.1975800551495566
8,9.106835190676538,0.6307511859467352,0.2151941397338687
9,9.689620706584616,0.6833496955871297,0.26970020808192446
10,5.707953090633833,0.3958030159132168,0.13280547723903707
