,0,1,2,3,4,5,6,7,8,9,10
0,0.09334906999529814,0.049097169252841334,0.06613616966807412,0.15175833917302287,0.04925601278296583,0.07568772934459797,0.059297787540545266,0.0529233585534155,0.0736655726832034,0.047782344811370794,0.1304904319377037
1,0.05130286327817239,0.07839814861212627,0.11100139088931138,0.0532703676663136,0.03747068301843479,0.053143480669374535,0.07442583400642429,0.06817548872879649,0.04965705498753914,0.051145188351780564,0.04047711540156722
2,0.04414623324806865,0.08036030131750385,0.08525008927815675,0.06073641253857083,0.059734980816552055,0.05331775634951378,0.06671363125535662,0.19673912646284492,0.11316420117413947,0.9565114313680873,0.06671652661213699
3,0.04662577359403539,0.06011954720238854,0.06249780642026146,0.0634016358348763,0.05514117259296548,0.055451757428484724,0.06817444965633146,0.08110377004600212,0.04244209964726979,0.07656860270741375,0.06164700010564304
4,0.08702171177132244,0.02210127632323869,0.13725741316737725,0.08938504988551677,0.0982039350567483,0.06409591430817778,0.05266173997863995,0.0970494161824276,0.06759878909344508,0.051420419492836135,0.05372992679166441
5,0.04828510257213165,0.06445631231596959,0.32378170077195767,0.04214615958996013,0.0811898496964792,0.08135724690613456,0.0422631684914594,0.039891407261628015,0.061891822478688616,0.021835941748647548,
6,0.08699195082936104,0.05277278470837701,0.06886396633611384,0.06896191596875606,0.11134724581530142,0.030293824006984122,0.2818003338638859,0.04014489129309244,0.052337876300733305,0.05240315597629149,0.07378252757015367
7,0.0700412851108773,0.0733206083829152,0.06767228247864185,0.07265812199439427,0.053978104654489954,0.06179252887213266,0.05206258003077598,0.0718953647657576,0.08512011597275226,0.05147999347865337,0.184416882841669
8,0.05926042317181764,0.052600261679383066,0.07292558602730403,0.10816306333836555,0.04493918928862692,0.08845838824735824,0.06327109468981174,0.16307322975177696,0.07489752521005738,0.07090759946957605,0.06821255145328457
9,0.05629840213694288,0.05114765490977911,0.053290787381152616,0.07321840638550621,0.09243384043531414,0.03832786663314321,0.0291418725648249,0.04075902870286237,0.05646336318208891,0.08806736018606735,0.05192698437767715
