,0,1,2,3,4,5,6,7,8,9,10
0,0.15612780174838178,4.922208196085927,0.11303984533624097,0.07912717223772006,0.091518817776338,0.4207742324019402,0.08184604250131174,4.7172327854735805,0.16284365686949406,0.38566345854463785,0.16966092075202463
1,2.164862862631117,0.58584432797853,4.178580097349076,0.5151984438680971,0.2139591938446762,1.1668840907596734,0.35915226269352796,0.07510490498020977,0.275918772809169,9.007054099202955,0.04851835519146765
2,0.06335008383911252,0.1402632515468682,0.21129022115654464,0.1565029660225163,0.2687764872368217,1.0749886833188635,0.5639387663360961,2.859316691905528,0.3268511750946874,0.8015877031611859,0.6431777892896533
3,0.3763294062034416,0.06839263750528521,2.653926708859506,0.059203079705360956,0.37911752190851267,4.891965888601851,0.9728698729323229,0.15836056644940905,0.29789246074621395,0.2647252819241125,0.07506936542146253
4,1.2338862644814923,0.3915449071951689,0.056891813345286306,0.39743248366226475,0.10596456467511539,0.2726677071181295,0.08695867872815145,0.36749089874572133,0.21624268607004202,0.6859373811347095,0.3187384538856632
5,0.021107396537668965,0.19587520741565573,0.5809706196313223,2.786056386590548,0.2279113606421571,0.055748364830662096,0.14270158500138858,0.061781131629232294,0.06105380492120127,0.19626232497149831,0.08185641395394803
6,1.0958160581102483,0.5886982900602614,0.4504393970399454,2.950658664641085,0.0800403885185195,0.22497639870600822,0.7099202044400652,0.06478203083488948,0.1574471874756067,0.37675300336086703,0.2744491260770421
7,0.2242608605642942,0.3030786144375593,0.22686259086709382,0.35195796241897687,0.4472057531478561,0.13629377423301312,0.1198908840092549,3.1865877740636583,0.4271690443587969,0.05697241836926027,0.1894562051427402
8,0.056625289642926825,0.19332689393792718,0.5503709737059636,0.14112152719029553,0.22443208431931772,0.7574803494867135,0.23148299851801465,0.11131302675101833,0.18778924951998652,0.052478809859481924,0.05472873674089229
9,0.07422139824529043,0.39350930871849515,0.4146126790398709,0.1431515983513703,0.12173696534476594,0.14015224359782166,0.07477301395813715,0.2747589948057646,0.07802252217925407,4.3974566686498715,0.037844926810262386
